"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G52140",20.4203351659841,-0.122210485662451,0.651143855888319,1.95872072261824,0.375551239144666,0.592597520170122
"AT3G08730",535.835986720281,0.277285876797379,0.264440702494142,1.95866925904696,0.37556090287298,0.592597520170122
"AT1G08510",442.09766020781,0.0477111136233991,0.186327690081603,1.95739965516802,0.375799385349074,0.592881089828413
"AT3G23980",276.694814715899,-0.241983822333313,0.214918221195401,1.95692692975416,0.375888220807338,0.592881089828413
"AT3G26470",50.1994391787556,-0.251431166181274,0.474084114061424,1.95671641844893,0.375927787249588,0.592881089828413
"AT3G51480",13.8642091337621,0.906574300037124,0.766099994485073,1.95714731028761,0.375846803865943,0.592881089828413
"AT5G06550",17.8883863356822,-0.439652394913758,0.546615687539244,1.95659674927859,0.375950281405751,0.592881089828413
"AT5G59700",27.5400504289017,-0.103123415628512,0.420170012671351,1.95657554634366,0.375954267051554,0.592881089828413
"AT2G28410",19.6239653759544,-0.723663008263406,0.575531510265834,1.95635068023121,0.375996539115144,0.592891597335651
"AT1G22885",86.2091969837324,-0.437635897051909,0.313980272987188,1.95578657732867,0.376102604441911,0.592963132469671
"AT5G49950",109.007227483179,0.312529522811621,0.246008801285044,1.95573059758792,0.376113131652384,0.592963132469671
"AT1G48560",18.7891460083838,-0.356203057344804,0.509419235036273,1.95530361812747,0.37619343651522,0.593033584356979
"AT2G39705",7.05825683811898,1.08873608715734,0.812105476561221,1.95492472163349,0.376264712453635,0.593033648462043
"AT4G25433",8.81964371993718,-1.21227285415995,1.01646236848975,1.95511345166715,0.376229207902933,0.593033648462043
"AT3G13460",1759.60554074084,-0.0827147814534534,0.205662104368178,1.95449767366216,0.376345062572737,0.593104144991582
"AT1G29590",8.16718974411449,0.53870800173669,0.743998849171143,1.95401995135173,0.376434967526116,0.593189684772841
"AT3G48150",14.1130960506565,0.747572891514067,0.54832984122279,1.95382644421279,0.376471390714904,0.593190939282971
