"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT5G42070",76.8540788931843,-1.48783969120735,0.24752600277378,9.06502789263171e-11,3.17731963560653e-09
"AT1G04280",139.18877850225,1.07328097097024,0.175667335975649,9.1927757035251e-11,3.21562555733749e-09
"AT4G27820",107.963083096871,-1.52714071263929,0.25136918661869,9.75205616681421e-11,3.40442521895598e-09
"AT2G41380",78.1253274161603,1.4605317264291,0.240661059239387,9.77369139695306e-11,3.40515408269845e-09
"AT5G13770",336.773785246266,-1.16786627163185,0.191376799994738,9.97952377214312e-11,3.46121765467077e-09
"AT1G26761",79.8415077959663,-1.9796744514959,0.325695806913316,1.02592178676328e-10,3.53892228226064e-09
"AT1G64065",101.488946406941,1.56369715691791,0.257957804229588,1.03429390968953e-10,3.5537277922666e-09
"AT3G49130",10.5792587690632,2.32814155926257,0.386694654252062,1.05226966533254e-10,3.60837353741983e-09
"AT5G55560",34.3926952031478,1.45966421058254,0.241553735925751,1.06434374890136e-10,3.6354643344827e-09
"AT4G00050",61.2084474551161,-1.07214365587868,0.175177018110296,1.0900701395271e-10,3.70879332628167e-09
"AT1G04350",218.509739056214,-1.11008210920313,0.183364728949783,1.11160610590142e-10,3.77469363836312e-09
"AT2G35960",81.3671798489625,-1.28346402533752,0.210906543886295,1.11915575166193e-10,3.78557149397104e-09
"AT3G16370",706.418652474908,-1.1929919246534,0.196793861799942,1.13082436280091e-10,3.81762798449455e-09
"AT5G56860",89.4485012403267,-1.77959007645511,0.299376454879621,1.18168565453693e-10,3.97393129382882e-09
"AT3G01180",279.030858667294,-1.10154672987369,0.181266917448385,1.23304054034817e-10,4.13068581016636e-09
"AT1G17147",34.3603951020799,1.08471952540286,0.177116567861489,1.2646451243398e-10,4.2203291314175e-09
"AT1G26560",235.96485828082,-1.07043147020497,0.175389056669066,1.27886176731113e-10,4.25961223452388e-09
"AT1G64680",278.695685051589,-1.30676558652576,0.219445013122176,1.30701889485881e-10,4.33681317113152e-09
"AT3G02840",601.222710738651,1.56455887466254,0.260265974228491,1.3149845217598e-10,4.35494873936422e-09
"AT5G07150",16.9318623499192,1.78055989070389,0.300823829599556,1.42170591220182e-10,4.68168563148503e-09
"AT4G35320",99.2572381652896,-1.22942094223021,0.204987141342452,1.42945483976856e-10,4.69832137901288e-09
"AT4G18990",6.60912204936093,3.18385630677743,0.525711715013455,1.43837978712868e-10,4.7098826864251e-09
"AT4G39580",24.8038059320906,1.5175164002933,0.25350845981644,1.43783159811566e-10,4.7098826864251e-09
"AT2G15050",146.306168505388,-1.32777455903832,0.220087995666382,1.4690066195449e-10,4.79215268023824e-09
"AT5G01790",22.0368200267515,-2.15739586451766,0.356596283409368,1.47535628644336e-10,4.80387037567167e-09
"AT5G44567",7.92462914849604,2.26485431844344,0.377450809878772,1.47983872926185e-10,4.80947587010103e-09
"AT5G22250",240.845836740742,1.17537446550257,0.19481343099774,1.52343394188331e-10,4.93275451070767e-09
"AT1G28190",189.87958813098,1.27267618485493,0.211345807369543,1.5319442067718e-10,4.95110725082834e-09
"AT4G25290",186.531215996023,-1.1168736018303,0.186359429595044,1.68661656638321e-10,5.44090010859178e-09
"AT4G34980",140.31441431595,-1.0066786857438,0.166212789397344,1.71992783887026e-10,5.53810405787798e-09
"AT3G26440",63.3429496530912,1.87726797368657,0.319982800242428,1.74390187047464e-10,5.5946170503993e-09
"AT4G15120",18.4915926899853,1.35867028550956,0.22701390991105,1.76122942458545e-10,5.63972849506898e-09
"AT5G58310",14.3995841715012,-3.2214837911786,0.536494329909937,1.76443859346303e-10,5.63972849506898e-09
"AT2G26690",547.108509579102,-1.23008812220072,0.204628397011377,1.78458551512465e-10,5.68326867887959e-09
"AT5G19880",38.1274815956944,3.31233754145314,0.572643328267449,1.80576980377116e-10,5.74023904775432e-09
"AT3G52480",34.6074510014929,1.06340044534691,0.176319835307639,1.83737866336772e-10,5.83007947465678e-09
"AT2G41640",294.035774925945,1.42927680584646,0.23960686498382,1.86177600080856e-10,5.89675235165183e-09
"AT5G17330",40.9062573982831,1.58179399804599,0.268417043551989,1.92855951098808e-10,6.0751368320818e-09
"AT5G13630",8786.88576794006,-1.0969343269735,0.18504089898204,1.93961943719083e-10,6.09870450301303e-09
"AT5G41460",19.5222463898307,-1.65357423454829,0.278706157820896,1.94304305348578e-10,6.09870450301303e-09
"AT2G01540",130.586041156849,1.16840318423493,0.194581448614229,1.95922706522184e-10,6.13382169128119e-09
"AT1G66130",90.2999979047105,-1.27896796071716,0.214416411609682,1.96648047986773e-10,6.13908422209602e-09
"AT2G31380",374.39282720765,-1.07385607610405,0.179238087452701,1.98970189006112e-10,6.18939409372585e-09
"AT2G23830",16.7033774917368,2.48058215457766,0.418978104352666,2.06446860177538e-10,6.39911797916853e-09
"AT5G61420",89.8496562945816,-1.32519902806191,0.220040103812938,2.11754673348218e-10,6.54036597469143e-09
"AT5G38650",148.203164938494,1.20484192440285,0.201616986690161,2.14139825636316e-10,6.60232878333561e-09
"AT1G59590",162.560706405984,1.46025492066642,0.249233485502972,2.21752473263508e-10,6.82496127959419e-09
"AT2G36440",5.462723320808,3.41837487215239,0.586063038485029,2.28214681983637e-10,7.00823716572755e-09
"AT4G23890",348.80897949189,-1.04923830311362,0.17424809230135,2.29075602328698e-10,7.00823716572755e-09
"AT5G05580",196.623013586482,-1.29078692501833,0.220969830132277,2.2931660071554e-10,7.00823716572755e-09
"AT1G11720",198.742503549957,-1.34607812625184,0.231420302673061,2.30738948385959e-10,7.0270497917542e-09
"AT5G36970",5.09627469923958,3.96054535030101,0.680356244624585,2.30409797279054e-10,7.0270497917542e-09
"AT1G16090",142.773377605606,1.32372581457472,0.222406244800146,2.33207751468481e-10,7.08984124010634e-09
"AT3G55800",3182.64202957736,-1.14782394772523,0.194875167217271,2.34699000778474e-10,7.12274667867772e-09
"AT1G42970",5289.75416562552,-1.1616142313293,0.197812623756293,2.3630070993501e-10,7.15888411663978e-09
"AT5G58550",34.0072226094457,-1.13060433787941,0.188304893530689,2.37439905227122e-10,7.16846299663167e-09
"AT1G55480",775.526480247898,-1.00524910886111,0.169766413815551,2.49137306547292e-10,7.50860186860523e-09
"AT2G35860",146.588748030466,-1.17141968159491,0.19684868604004,2.52632529703428e-10,7.58768735764435e-09
"AT3G18000",24.3230608224919,-1.31652390653542,0.220137405290756,2.52427825114555e-10,7.58768735764435e-09
"AT5G57345",372.430662574313,-1.03192460661516,0.173338313118958,2.54857466695029e-10,7.64133746958244e-09
"AT2G26390",26.4721022089354,1.40934844943374,0.237210477795007,2.59782813778918e-10,7.77562992444802e-09
"AT5G42100",147.68915939752,-1.30726312626666,0.221643717684135,2.81950403624952e-10,8.33883876255799e-09
"AT1G70370",327.662624364965,-1.13664031939615,0.19287982124443,2.9032846390266e-10,8.55756656714778e-09
"AT1G61560",251.518107235175,1.39581607439862,0.236780595899578,3.05927620998609e-10,8.88209859632629e-09
"AT4G13575",445.416553714012,-1.18829319416176,0.202061773686411,3.09023021718513e-10,8.9570399972321e-09
"AT1G01480",80.5648747231224,1.42924027869785,0.243692004669049,3.22711175295966e-10,9.33567253072846e-09
"AT5G53580",163.063520876955,-1.08763255381775,0.183893964777731,3.23693812202066e-10,9.33567253072846e-09
"AT3G61420",168.43978872441,-1.17835074897777,0.198499269275534,3.31806595628265e-10,9.53807078522176e-09
"AT5G57123",8.19793220318363,2.55548199662842,0.444223646272134,3.4470451881636e-10,9.89250859601482e-09
"AT5G51465",211.943319571166,2.23339553313367,0.385817944942892,3.61415116204495e-10,1.03210677447251e-08
"AT3G51510",244.741326265088,-1.02427270374711,0.173189634012426,3.76478778992146e-10,1.07161116503974e-08
"AT3G49220",525.913582526145,-1.1870649236841,0.20189412934103,3.8751198165976e-10,1.10121675701681e-08
"AT1G60730",256.59630320258,1.32491673820948,0.22679805592513,3.99603680524737e-10,1.13188554711235e-08
"AT5G67150",33.1017577449895,-1.60977087802753,0.276078973247989,4.00896235801242e-10,1.13370331617819e-08
"AT4G39330",928.124042147143,-1.26889583113893,0.215475214263849,4.02896076755848e-10,1.13751210001408e-08
"AT1G23740",625.885014486522,-1.16531518309025,0.20021913783163,4.06410796064153e-10,1.14545582406853e-08
"AT3G55580",19.3192784636351,-1.7513428247727,0.301645845487106,4.07024773305636e-10,1.14545582406853e-08
"AT3G01500",9717.84186764376,-1.34950719334853,0.238715170018381,4.22097671765784e-10,1.18404854141062e-08
"AT3G03640",236.809075292117,1.10402354014326,0.188346587945656,4.31935540728819e-10,1.20775555690145e-08
"AT1G60610",23.1481730558521,1.03667373830723,0.175634283013269,4.46955587498674e-10,1.23980355640556e-08
"AT4G17500",411.929027008092,1.434130114389,0.247395947407802,4.75650870178226e-10,1.31312807583276e-08
"AT2G37640",29.9314358537154,-1.67200977374101,0.288015734094775,4.81841854931584e-10,1.32601660551472e-08
"AT1G01620",583.479712777178,-1.13410663669983,0.193964617853409,5.0481907357114e-10,1.38269626754863e-08
"AT1G29660",237.800506514389,-1.52913328314829,0.270786878260402,5.13225006684833e-10,1.4035132835871e-08
"AT5G25910",84.5120032974504,1.517318401465,0.262144874874446,5.1690769011319e-10,1.41136864604573e-08
"AT1G02520",10.5173824937422,2.50903925277964,0.431128227798834,5.30068007104221e-10,1.44052803178713e-08
"AT2G37760",143.327125726959,1.13537822206296,0.194349953685417,5.350694999636e-10,1.45100072240318e-08
"AT1G55775",7.5295058774448,2.26199990243052,0.388461954769762,5.3779779431456e-10,1.45247094216429e-08
"AT3G46370",36.520812267445,-1.69039520599765,0.297616373118491,5.50238663220788e-10,1.48377051289568e-08
"AT4G17550",117.7716466559,-1.15518906706617,0.197751383825218,5.52925330523926e-10,1.4887108589995e-08
"AT1G13930",1311.40841035291,-1.28630379732766,0.222487455057945,5.6008760657316e-10,1.50566760902846e-08
"AT3G18250",82.9213609876378,2.41130673265283,0.427748610822764,5.68270826521012e-10,1.52444691984722e-08
"AT5G54585",65.0117151899686,-1.99636421757626,0.349225206238493,5.68823477554934e-10,1.52444691984722e-08
"AT2G14610",895.993994622883,3.4645616974256,0.609687620325403,5.70940902462152e-10,1.5277712013657e-08
"AT4G32980",32.2943997453264,-1.67346430579774,0.286221437265415,5.92729043895776e-10,1.58364109580743e-08
"AT3G09540",35.8349993652,-1.13803363795589,0.194764132767639,5.99971483269615e-10,1.59808918020745e-08
"AT3G44350",136.773525743331,2.45577711681565,0.429399862960353,5.99757830384679e-10,1.59808918020745e-08
"AT1G21740",17.2584419567214,1.50565649098591,0.259801413893567,6.11490674778897e-10,1.62380602967201e-08
"AT1G58225",173.050795395978,1.58077697350073,0.273888960048118,6.17636555688057e-10,1.63514115502826e-08
"AT5G61390",62.267536476873,1.19805127906028,0.206980112528283,6.39720906281002e-10,1.68592105709759e-08
"AT3G53150",120.400304337829,2.27655215833907,0.399654638779267,6.41908305364733e-10,1.68913031411687e-08
"AT2G02340",20.2898716417657,2.36071185024291,0.417081940532263,6.51175488612292e-10,1.70835497163044e-08
"AT3G19580",199.720877852342,1.16088768120363,0.199705395589469,6.53239811188157e-10,1.71119361066131e-08
"AT4G11370",42.8711013848019,1.54172671704439,0.268046291252999,6.72659427519572e-10,1.75415078254355e-08
"AT5G54770",4114.1780170633,-1.01808551390974,0.175227724877783,6.72502836547935e-10,1.75415078254355e-08
"AT5G62430",182.552457050678,-1.08941573851974,0.188186719424956,6.84167695682929e-10,1.78149495647184e-08
"AT3G07390",2173.42392288822,1.2364019558882,0.215883367172602,7.06984359272639e-10,1.83268862180497e-08
"AT1G16080",282.008877908325,-1.00476740991869,0.174399599740231,7.32967025574602e-10,1.89721925490484e-08
"AT5G13080",78.3120967639733,3.13216525086025,0.557984196766088,7.47840842435813e-10,1.92998332966398e-08
"AT1G66700",32.2887592473557,2.06088671356196,0.371757675949343,7.55196665495229e-10,1.94608371493001e-08
"AT1G78340",4.24865558729038,3.20333306007049,0.566216838947418,7.90108285206276e-10,2.0300422313117e-08
"AT2G38170",691.974699208725,-1.50071445096007,0.263009428108956,7.92185327886924e-10,2.03238120939473e-08
"AT2G25735",322.009847095331,1.11773103431108,0.193646146660381,8.22279251302268e-10,2.09416733299496e-08
"AT1G13820",118.395376493403,-1.05858376918607,0.184667730164607,8.53260593463049e-10,2.16043597937883e-08
"AT4G16820",19.7453517458624,2.4107210447415,0.427054003606134,8.5304469612922e-10,2.16043597937883e-08
"AT5G62770",91.5731078226591,1.26960973115881,0.221625143947082,8.5487242566902e-10,2.16137556678582e-08
"AT2G21370",88.2105419585534,-1.00257719818369,0.173314052180996,8.58177141598013e-10,2.16658634878803e-08
"AT1G65970",27.1936631698116,2.72949407475696,0.493850416649918,8.87351319756964e-10,2.23054256712357e-08
"AT3G06890",64.7625564863821,1.3026831975334,0.227924216782958,8.90950253457743e-10,2.2335853402958e-08
"AT1G79680",87.1154456468106,1.88487618872173,0.332193437700393,9.23797505064239e-10,2.3022249697023e-08
"AT1G03310",79.3074268767157,-1.38791659760344,0.245092090376866,9.27715060182776e-10,2.30868519262628e-08
"AT1G67980",12.5756128875003,2.18247767521935,0.385761902072383,9.31811525540864e-10,2.31227304486066e-08
"AT3G21670",343.636521924199,-2.18723012181659,0.399744536965889,9.49086866414878e-10,2.34845074047545e-08
"AT1G70230",58.6565763264589,-1.05976705511026,0.183027556379978,9.51980977026644e-10,2.34949545812513e-08
"AT5G38520",350.055383246043,-1.14533265607895,0.20137982675255,9.52206540434178e-10,2.34949545812513e-08
"AT3G50270",99.6871984022026,-1.14545990442694,0.199694089713182,9.54341719994899e-10,2.35143320541883e-08
"AT1G04220",84.9819619564743,-1.5809633581501,0.277591907064679,9.65274863493069e-10,2.37166264062754e-08
"AT3G56290",383.808297029934,-1.22846913921795,0.215082185104704,9.89565248569212e-10,2.4245044486745e-08
"AT4G34740",116.666267337435,-1.02898706680376,0.17799853492195,9.89320936498915e-10,2.4245044486745e-08
"AT1G03630",460.897076868803,-1.09374206340482,0.191424090180854,1.02519092168872e-09,2.50474415930119e-08
"AT3G22142",55.2762046265585,-1.73611028748352,0.31177574658655,1.08986519106471e-09,2.64053569239877e-08
"AT1G66100",1443.72317000985,-1.06717539336613,0.185327263620812,1.09246131998127e-09,2.64314947139914e-08
"AT3G62700",370.059935550711,-1.07619175586654,0.187914870032422,1.09753317728997e-09,2.65173757952723e-08
"AT4G39710",195.053785542442,-1.06873509696633,0.187442954269085,1.11267420501646e-09,2.68459621210342e-08
"AT4G15270",12.390600239031,1.99751767734413,0.361520012477654,1.1376690092539e-09,2.7408273090814e-08
"AT4G26540",74.0995269395759,-1.89293318079853,0.340561048686688,1.14037518458022e-09,2.7408273090814e-08
"AT5G58940",192.056399866538,1.15132091962936,0.201198269317023,1.14227360872164e-09,2.7408273090814e-08
"AT3G44720",1321.78308065817,1.03706011780191,0.181468701507757,1.17052901211721e-09,2.80090870756617e-08
"AT4G09770",10.6913739681577,1.5993896787296,0.28238798240051,1.18805010620486e-09,2.83893454733726e-08
"AT4G15280",19.8415528873025,1.88928591872129,0.339534365666575,1.22689660784021e-09,2.92774505596938e-08
"AT3G14810",142.519573671492,-1.77187421680656,0.315427681395892,1.24480405511624e-09,2.96236156285858e-08
"AT1G56145",66.8181479226125,1.16172364353548,0.203635019249825,1.2721681451226e-09,3.01923284578142e-08
"AT1G33700",46.1688804425103,-1.16477410571857,0.206197244547072,1.29257075535597e-09,3.05931828237786e-08
"AT3G44990",16.2394080404541,-3.75515704273301,0.676550673708717,1.29153212743476e-09,3.05931828237786e-08
"AT5G15410",304.630450667762,-1.37648526436911,0.243990869506917,1.31122487386541e-09,3.08918682413473e-08
"AT3G18890",536.109452917395,-1.26029130367911,0.230732335225183,1.41005908419042e-09,3.28385417735256e-08
"AT2G42530",144.988142238125,-1.25369415396318,0.222300691898202,1.43829612004879e-09,3.33623414264314e-08
"AT5G54270",20654.8880122324,-1.10440892270871,0.195970595246337,1.47207984179048e-09,3.40552866454052e-08
"AT5G20960",191.320005689135,1.45013462542431,0.25952291604551,1.4819380469975e-09,3.42378790168388e-08
"AT5G42010",104.584724086412,1.29596088842089,0.229958534144946,1.52611743666056e-09,3.50725141776081e-08
"AT5G58140",882.805280444052,-1.04523446478243,0.185791405864345,1.52438359917565e-09,3.50725141776081e-08
"AT5G18150",150.108236366359,1.05236452909452,0.185451824453665,1.53875055262575e-09,3.53162511551259e-08
"AT5G44460",8.66017648609253,1.64950955467077,0.292701439869249,1.54676937717786e-09,3.5429527345354e-08
"AT1G55610",23.401830015625,1.17692230525124,0.208247565776405,1.55704919803804e-09,3.55955341598722e-08
"AT1G52900",12.6351349490863,2.22160575741126,0.403204713483959,1.59423743403402e-09,3.62553734998336e-08
"AT2G30750",65.8435222650051,2.05578164464118,0.373993926113152,1.6216240070112e-09,3.68301045660171e-08
"AT5G13930",88.4715455419845,-1.59588451080503,0.290722722649271,1.64577815377309e-09,3.72814765132994e-08
"AT3G24503",1185.44331858708,1.12118093692775,0.198505236054806,1.71894048945046e-09,3.87373134880038e-08
"AT5G18670",350.79077662535,-1.34834755894658,0.241002085856398,1.81287573645709e-09,4.0748768166558e-08
"AT5G38900",248.219641236557,2.49967298566427,0.453913464077054,1.85248808111312e-09,4.14785891683682e-08
"AT1G09340",2775.93022139718,-1.03202492888978,0.184017804228344,1.87991207014294e-09,4.20385985390116e-08
"AT2G02320",14.3570943313563,2.35561643028999,0.420700441339127,1.88921236816036e-09,4.21924095555814e-08
"AT1G60270",87.7001390174978,-1.58272346856124,0.286487490882487,1.9482839999035e-09,4.33449645955541e-08
"AT2G30550",772.012862090858,1.43582757236806,0.259198574971799,1.99914719413959e-09,4.43632409196326e-08
"AT2G43340",41.79861808432,-1.23045949211013,0.219588407049074,2.00536520912189e-09,4.44446080698515e-08
"AT5G48460",27.963032327371,-1.38560695624996,0.249193139812794,2.06325160187359e-09,4.55536665458021e-08
"AT3G21760",121.491350205549,-1.85641506522018,0.341543936807589,2.0953137660894e-09,4.62029946902245e-08
"AT1G60950",5392.3554392548,-1.04156943389809,0.18482522412908,2.11914653357589e-09,4.66694470479039e-08
"AT4G11480",5.10525370194045,2.29341277741171,0.410318286643339,2.1605139050119e-09,4.74604693887861e-08
"AT3G26310",40.9862589904175,-1.65338532761653,0.299018013285129,2.17333011477454e-09,4.76818773291846e-08
"AT2G32210",224.753512703643,1.45007719891732,0.265237520665198,2.26306946432198e-09,4.93400126013629e-08
"AT2G45220",207.919659174412,2.31508357139975,0.422768748797576,2.30770668786048e-09,5.00597253911058e-08
"AT3G13782",25.8515752326157,1.00457652260255,0.178181778002989,2.31210510025655e-09,5.00597253911058e-08
"AT3G28270",98.8357161810798,-2.18623359512247,0.408270686828986,2.31373406871339e-09,5.00597253911058e-08
"AT2G43000",35.2183407214893,2.10512048986881,0.393117614928576,2.33458590114075e-09,5.0332285145881e-08
"AT3G61550",35.4737882911529,-1.14523488708833,0.204597743935947,2.35195499083551e-09,5.06440740919092e-08
"AT4G11655",9.65697630727098,2.28104283801959,0.411225026087617,2.41199314541706e-09,5.18087800162333e-08
"AT5G42760",49.5890601305927,-2.3345190335416,0.444797825952578,2.4153221563519e-09,5.18163940439042e-08
"AT3G57270",5.74652442222007,1.96903772676962,0.356378312321598,2.42830515937865e-09,5.2030843636379e-08
"AT2G17500",118.25743277082,1.31905830339063,0.237756121960923,2.44125532965139e-09,5.22440636886084e-08
"AT5G51720",213.012817202237,-1.20805326993997,0.21853148572633,2.44620465124432e-09,5.2285748496535e-08
"AT1G69790",35.4778633632993,1.36930505844185,0.249229326965902,2.61699790858107e-09,5.57296523361928e-08
"AT3G27350",74.656290956097,-1.18411446579381,0.211934279150142,2.62012544565683e-09,5.57296523361928e-08
"AT4G18430",23.0373184446636,2.0223462751904,0.371352773053667,2.66249056995666e-09,5.64927962590074e-08
"AT5G64660",153.064103963081,1.24408770561833,0.22441040556136,2.69529051512879e-09,5.71191736904423e-08
"AT2G40095",111.631551383686,1.3946375448607,0.253388471746211,2.81262483324815e-09,5.92453743593504e-08
"AT2G35130",49.7685186214194,-1.65032171647216,0.303023362095191,2.9208373490374e-09,6.12286240917346e-08
"AT1G68200",21.1269075531787,1.445985047975,0.26093073541052,2.96878427903448e-09,6.20098586819911e-08
"AT4G35300",115.091890806029,-1.04519285768179,0.186695918841289,3.0210870538175e-09,6.28761487186391e-08
"AT4G34650",29.8362176105466,-1.78520952696581,0.331703287336045,3.04344747451021e-09,6.32659367612982e-08
"AT2G03550",95.5675119024545,-1.45129139687552,0.263123485045757,3.05753047359708e-09,6.34073581548348e-08
"AT3G13432",5.41234751574807,3.25599981015865,0.601978665628389,3.07611335434233e-09,6.36412050268925e-08
"AT1G65860",95.0630922478559,-1.31306219096644,0.238827051445438,3.08352962432311e-09,6.37143945610345e-08
"AT5G43630",294.964444385016,-1.11733499282443,0.20481722789071,3.0906236167666e-09,6.37143945610345e-08
"AT5G54490",158.173038577147,1.26825273550204,0.230629806680484,3.14222404613431e-09,6.46251982097517e-08
"AT1G12290",73.494567163194,1.19169899149658,0.215715884274732,3.18598839908644e-09,6.54480164057616e-08
"AT1G76570",81.4674899680572,-1.05346837747503,0.189500707761319,3.24257803267571e-09,6.64537756814245e-08
"AT1G75460",604.399333391208,-1.1855765260303,0.2150123779491,3.3302428386424e-09,6.80901763487683e-08
"AT3G52370",51.7187838933766,-1.26780002231042,0.229719444142032,3.33741695310781e-09,6.81568620435381e-08
"AT4G13820",40.3846056899311,1.1066313931421,0.199090827118782,3.4700409174872e-09,7.06737905446159e-08
"AT5G55740",37.1583138693752,-1.45423851166212,0.266570981964177,3.4728337948445e-09,7.06737905446159e-08
"AT2G33080",12.0167894104238,2.690211769436,0.498988655353143,3.53668079871966e-09,7.18891242866936e-08
"AT1G64770",301.683800265996,-1.29182287536318,0.237741713145277,3.58321945268835e-09,7.26500317707547e-08
"AT5G64040",5798.64767722612,-1.04537922035715,0.191859423730428,3.58687364949622e-09,7.26500317707547e-08
"AT2G38750",112.633083480419,-1.97953505274226,0.36541705052143,3.70509364775977e-09,7.44858931072039e-08
"AT3G17130",18.9381319306874,-1.59875539785981,0.294381102427983,4.00968430785502e-09,7.98123285514719e-08
"AT4G24310",5.26474527684642,2.28118642131918,0.417998212997224,4.02314583387536e-09,7.99124292201923e-08
"AT1G32920",646.007443433262,1.21477532836256,0.223261451430215,4.04956685552455e-09,8.02542145884387e-08
"AT4G27030",114.404716588549,-1.40184692220027,0.257248158039406,4.113272808054e-09,8.13316825383663e-08
"AT4G04340",294.094163929055,-1.0493509602961,0.191686837663786,4.20326559721445e-09,8.29228614988399e-08
"AT1G51400",1212.75605728578,-1.03362456295133,0.189446777547742,4.38665339918709e-09,8.59566954036435e-08
"AT3G10840",58.8619743951049,-1.29462983518675,0.239142852180255,4.49779341906216e-09,8.7838073273613e-08
"AT1G16730",29.5182146114713,-1.56100105127783,0.286681750013266,4.62040425768515e-09,9.00016007775504e-08
"AT2G23130",45.2243607934976,-2.33795614273451,0.437171187031224,4.65441315322541e-09,9.04909342959671e-08
"AT2G32530",101.36996184315,-1.34527075697273,0.251503509408961,4.66333054732155e-09,9.05632309189983e-08
"AT5G35220",85.4016515768486,-1.08188126715692,0.197783905898885,4.76842429188141e-09,9.22955012939713e-08
"AT4G22200",131.138648415882,-1.12762899589329,0.205887734684901,4.8628703170872e-09,9.39721332320435e-08
"AT4G14450",52.2807868383313,1.66107393604904,0.308359919899676,4.92079653727741e-09,9.47185366622901e-08
"AT3G02380",180.524230661745,-1.74095968066867,0.331699200752422,5.16211062006988e-09,9.89262563274118e-08
"AT5G46960",3.56581579375689,3.93876576607933,0.750313115503537,5.3086280255951e-09,1.01510757635419e-07
"AT3G61750",10.3188995539156,-2.11227727349944,0.393065592154392,5.38981291578288e-09,1.02950154597519e-07
"AT5G43650",107.686103736507,1.83591255730236,0.341156437427641,5.40436151548065e-09,1.03114980941591e-07
"AT1G14870",596.443787860373,1.41964256880816,0.263782538263469,5.43897213947236e-09,1.0348022080356e-07
"AT4G01080",102.574332097619,-2.91378570828226,0.547279404612395,5.48224036441907e-09,1.04031184257277e-07
"AT4G19975",4.46617744093013,3.46114854755942,0.675750669267198,5.66859354287858e-09,1.07217046163892e-07
"AT5G33290",131.427868555765,1.01259829533278,0.185531052843037,5.7027891565119e-09,1.07746840679433e-07
"AT5G24770",192.212133197445,-3.54804572081103,0.70707968324366,5.74773687631393e-09,1.08478414285361e-07
"AT4G00165",65.053562573722,-1.67871066315401,0.31147164861225,5.99090005811434e-09,1.12337437042359e-07
"AT3G28580",73.070286565928,1.6691899858423,0.313268647685769,6.21492797329245e-09,1.15741115461172e-07
"AT2G47190",67.3503198929515,1.18302545241028,0.219159467195763,6.53290088586978e-09,1.20475368521459e-07
"AT5G54840",114.434721115347,1.05321924777111,0.193394126473163,6.53554668500451e-09,1.20475368521459e-07
"AT2G42360",225.080682426213,1.3926388715138,0.262409024259458,6.77647159988851e-09,1.24521239736348e-07
"AT3G60120",9.7161887062051,2.8169059527345,0.536400010252234,6.975739354917e-09,1.27644306263292e-07
"AT3G44020",47.6971658336776,-1.04888103690928,0.193553536672955,7.00821498114773e-09,1.28103992624967e-07
"AT3G52740",55.4178895798198,-1.18046825853922,0.220313731306594,7.02337224140135e-09,1.28246482646972e-07
"AT1G12900",4387.17224987086,-1.28504186921844,0.24371372329402,7.10259261253796e-09,1.29151527463895e-07
"AT5G57480",69.0398703923059,1.41395780661503,0.267307000324349,7.34704203804337e-09,1.33318200315329e-07
"AT5G56850",191.388821108828,-1.3699200764748,0.25800248131883,7.46709398979396e-09,1.35074535100946e-07
"AT1G68765",28.0656513189699,1.59768270316424,0.299041082437247,7.98744535557785e-09,1.43592670891812e-07
"AT1G53560",78.2282006556909,-1.11387725509125,0.207822909778617,8.00438502563031e-09,1.4374885272833e-07
"AT5G66890",61.2805074228435,2.00573100453167,0.37753752979418,8.06236436340155e-09,1.44343666197795e-07
"AT5G07440",279.238235132815,1.46303692099624,0.27626311608061,8.14272282140914e-09,1.45483314409177e-07
"AT1G21310",652.492123856962,1.6342533146183,0.312223407971326,8.50376430845674e-09,1.50850890278326e-07
"AT5G40000",14.5978316499682,2.16293127388061,0.409509919171655,8.61134577564038e-09,1.52148021568182e-07
"AT2G36145",75.0293475251694,-1.37756269881969,0.261523786091381,8.72816854546809e-09,1.53735789749296e-07
"AT5G12880",16.6847890425867,1.6761814871479,0.321879392596843,9.05608102067204e-09,1.59029164697688e-07
"AT1G08860",65.9189911147403,1.42884445006045,0.271928074253409,9.30154925180639e-09,1.62847224086902e-07
"AT3G22620",26.7640500435897,2.32157723681568,0.44629440596854,9.45926752251190e-09,1.65110661565288e-07
"AT2G14880",69.3001016262843,-1.02043306772846,0.190186480649785,9.69637446916414e-09,1.68742101151688e-07
"AT1G33030",32.8214809449522,1.86068193968054,0.355300220769602,9.98828539419691e-09,1.73302720684173e-07
"AT3G51950",264.497593886099,-1.07734238827317,0.202665234552345,1.00947925147924e-08,1.74802470782986e-07
"AT5G58770",233.659241962742,-1.62385085604875,0.316678196788161,1.03160985565953e-08,1.78280195293542e-07
"AT2G04850",32.0181545337786,-1.0255966696196,0.190917108051032,1.03537498106908e-08,1.78753539843641e-07
"AT2G44890",5.84084215205363,2.14662420220046,0.403616460404492,1.04735494920885e-08,1.80464126757846e-07
"AT5G26749",11.2505058084154,1.19764504458313,0.224307846086175,1.06679761213895e-08,1.8345127742804e-07
"AT2G25440",79.5758340518001,1.73355823314179,0.336228087296261,1.07496778824319e-08,1.83965242511625e-07
"AT2G39470",420.349923480083,-1.06595661269733,0.202520860348104,1.07567522882062e-08,1.83965242511625e-07
"AT4G36990",1044.60891501377,1.26063433841717,0.239906023659857,1.07310276427998e-08,1.83965242511625e-07
